7132.59332,-172.991011,-66.9563476,146.953346
7132.59832,-172.883824,-66.9003121,146.861508
7132.60332,-172.797015,-66.8466446,146.786251
7132.60832,-172.73095,-66.7957873,146.728139
7132.61332,-172.67888,-66.7485854,146.683167
7132.61832,-172.634991,-66.7055768,146.646241
7132.62332,-172.592965,-66.6650492,146.611954
7132.62832,-172.544342,-66.6266013,146.573732
7132.63332,-172.480956,-66.5885345,146.523558
7132.63832,-172.403035,-66.5503302,146.460718
7132.64332,-172.31279,-66.5114093,146.386443
7132.64832,-172.214706,-66.4731813,146.304449
7132.65332,-172.114176,-66.4370122,146.219762
7132.65832,-172.01557,-66.4044251,146.136245
7132.66332,-171.924692,-66.3750134,146.059079
7132.66832,-171.847334,-66.3474333,145.993137
7132.67332,-171.785063,-66.321155,145.939629
7132.67832,-171.742928,-66.2951205,145.903966
7132.68332,-171.722474,-66.269283,145.887535
7132.68832,-171.721876,-66.2444321,145.889811
7132.69332,-171.739946,-66.2208298,145.910991
7132.69832,-171.772093,-66.1975048,145.946688
7132.70332,-171.811492,-66.1743986,145.990321
7132.70832,-171.856707,-66.1499811,146.040559
7132.71332,-171.904253,-66.1230777,146.094365
7132.71832,-171.94863,-66.0929784,146.146462
7132.72332,-171.988062,-66.0596173,146.194311
7132.72832,-172.022475,-66.0238755,146.237678
7132.73332,-172.051827,-65.9878887,146.277008
7132.73832,-172.07584,-65.9518008,146.311424
7132.74332,-172.09662,-65.9151164,146.34223
7132.74832,-172.126125,-65.8662165,146.379768
7132.75332,-172.150725,-65.8276808,146.410485
7132.75832,-172.186262,-65.7869663,146.449376
7132.76332,-172.236115,-65.7449225,146.501342
7132.76832,-172.29666,-65.7006125,146.56345
7132.77332,-172.365402,-65.65393,146.633643
7132.77832,-172.442771,-65.6046132,146.712657
7132.78332,-172.529654,-65.5521054,146.801281
7132.78832,-172.623756,-65.4950561,146.897245
7132.79332,-172.722001,-65.4319581,146.996957
7132.79832,-172.819387,-65.3627785,147.096486
7132.80332,-172.908655,-65.2893369,147.189161
7132.80832,-172.98704,-65.2103755,147.272187
7132.81332,-173.05659,-65.1269495,147.347671
7132.81832,-173.121452,-65.041382,147.418097
7132.82332,-173.187406,-64.9547052,147.487931
7132.82832,-173.259279,-64.8677774,147.561191
7132.83332,-173.337754,-64.7805828,147.637774
7132.83832,-173.418849,-64.6941723,147.714031
7132.84332,-173.502687,-64.6082711,147.790994
7132.84832,-173.589886,-64.5216862,147.870377
7132.85332,-173.67602,-64.4360237,147.947738
7132.85832,-173.756395,-64.3511994,148.01877
7132.86332,-173.82519,-64.2675029,148.079284
7132.86832,-173.881385,-64.1857342,148.127288
7132.87332,-173.92639,-64.105463,148.164155
7132.87832,-173.962454,-64.0274704,148.191603
7132.88332,-173.990571,-63.9522802,148.211394
7132.88832,-174.015465,-63.8811183,148.227658
7132.89332,-174.044054,-63.8141607,148.246205
7132.89832,-174.076438,-63.7542051,148.267281
7132.90332,-174.112242,-63.7028195,148.2901
7132.90832,-174.148742,-63.6592332,148.3118
7132.91332,-174.181751,-63.6225544,148.329007
7132.91832,-174.213373,-63.5926673,148.343726
7132.92332,-174.247013,-63.5702016,148.35865
7132.92832,-174.281812,-63.5546459,148.372883
7132.93332,-174.317735,-63.5453104,148.387627
7132.93832,-174.355534,-63.5431738,148.404395
7132.94332,-174.392096,-63.547701,148.420181
7132.94832,-174.423405,-63.558973,148.431089
7132.95332,-174.44783,-63.578025,148.435284
7132.95832,-174.468334,-63.6048133,148.43597
7132.96332,-174.488411,-63.6387141,148.437294
7132.96832,-174.512881,-63.6802728,148.443344
7132.97332,-174.545062,-63.7283142,148.456175
7132.97832,-174.590165,-63.7819523,148.480517
7132.98332,-174.647699,-63.8421863,148.515695
7132.98832,-174.712996,-63.9086534,148.557408
7132.99332,-174.78491,-63.9829527,148.604725
7132.99832,-174.858343,-64.0649731,148.653018
7133.00332,-174.930994,-64.1560352,148.700846
7133.00832,-175.001709,-64.2538966,148.748277
7133.01332,-175.067846,-64.3557885,148.791933
7133.01832,-175.129578,-64.4617399,148.831823
7133.02332,-175.190806,-64.5717352,148.87157
7133.02832,-175.256664,-64.6856366,148.915541
7133.03332,-175.329378,-64.8036693,148.966045
7133.03832,-175.410777,-64.9254658,149.024407
7133.04332,-175.501273,-65.0501609,149.090964
7133.04832,-175.600114,-65.1777583,149.164382
7133.05332,-175.708463,-65.3067884,149.245385
7133.05832,-175.826112,-65.4369072,149.334194
7133.06332,-175.950688,-65.5693694,149.428249
7133.06832,-176.080951,-65.7057253,149.525946
7133.07332,-176.215616,-65.8468507,149.627328
7133.07832,-176.349609,-65.9917424,149.72863
7133.08332,-176.478302,-66.1395374,149.825429
7133.08832,-176.598908,-66.2894701,149.915318
7133.09332,-176.70866,-66.4402583,149.995477
7133.09832,-176.805012,-66.5907482,150.065506
7133.10332,-176.891122,-66.7407353,150.129142
7133.10832,-176.972165,-66.8904647,150.189874
7133.11332,-177.051062,-67.040814,150.250577
7133.11832,-177.129965,-67.1910849,150.313364
7133.12332,-177.209295,-67.3403062,150.377091
7133.12832,-177.286321,-67.4869557,150.437508
7133.13332,-177.363835,-67.6299261,150.496147
7133.13832,-177.448176,-67.7693152,150.558708
7133.14332,-177.543523,-67.9062122,150.629328
7133.14832,-177.653849,-68.0421188,150.71136
7133.15332,-177.779167,-68.1776524,150.804615
7133.15832,-177.918077,-68.3130967,150.908378
7133.16332,-178.066197,-68.4482984,151.019268
7133.16832,-178.216537,-68.5820751,151.130178
7133.17332,-178.36354,-68.7140129,151.236033
7133.17832,-178.504913,-68.8440057,151.334961
7133.18332,-178.639735,-68.971387,151.426761
7133.18832,-178.76375,-69.0978293,151.508474
7133.19332,-178.871698,-69.223945,151.574838
7133.19832,-178.962881,-69.3491977,151.624715
7133.20332,-179.035529,-69.473087,151.656316
7133.20832,-179.091049,-69.5959535,151.670648
7133.21332,-179.138796,-69.7175884,151.675687
7133.21832,-179.187198,-69.8387905,151.679802
7133.22332,-179.243662,-69.9608255,151.6899
7133.22832,-179.314309,-70.0836351,151.711904
7133.23332,-179.398437,-70.2088127,151.745691
7133.23832,-179.492548,-70.3359058,151.788502
7133.24332,-179.589098,-70.4640017,151.833274
7133.24832,-179.677006,-70.5926754,151.870341
7133.25332,-179.749955,-70.7213723,151.89504
7133.25832,-179.805931,-70.8499973,151.906134
7133.26332,-179.840771,-70.9783917,151.898857
7133.26832,-179.854604,-71.1060719,151.874316
7133.27332,-179.853497,-71.2342008,151.838315
7133.27832,-179.842851,-71.3618202,151.797288
7133.28332,-179.825539,-71.488382,151.754187
7133.28832,-179.804016,-71.6128834,151.709969
7133.29332,-179.770289,-71.7362398,151.656441
7133.29832,-179.716686,-71.8578468,151.585312
7133.30332,-179.642701,-71.9768023,151.495778
7133.30832,-179.549807,-72.0928606,151.389229
7133.31332,-179.443228,-72.2063131,151.270967
7133.31832,-179.329275,-72.3173374,151.146826
7133.32332,-179.211293,-72.4270015,151.019774
7133.32832,-179.08908,-72.5357566,150.88867
7133.33332,-178.961753,-72.6437028,150.752237
7133.33832,-178.831205,-72.7499277,150.61189
7133.34332,-178.69691,-72.8544688,150.467379
7133.34832,-178.558117,-72.956532,150.318852
7133.35332,-178.413294,-73.0569425,150.164971
7133.35832,-178.260576,-73.1560782,150.004984
7133.36332,-178.097491,-73.2543708,149.838128
7133.36832,-177.920514,-73.3519617,149.661214
7133.37332,-177.732072,-73.4470127,149.475178
7133.37832,-177.536678,-73.5371572,149.283161
7133.38332,-177.334211,-73.622878,149.084903
7133.38832,-177.126632,-73.7050789,148.882245
7133.39332,-176.915887,-73.7832676,148.67777
7133.39832,-176.707653,-73.8590763,148.476895
7133.40332,-176.510007,-73.9322672,148.285913
7133.40832,-176.330064,-74.0021986,148.110467
7133.41332,-176.175045,-74.0690221,147.956293
7133.41832,-176.044195,-74.1323674,147.822519
7133.42332,-175.933567,-74.1926029,147.706327
7133.42832,-175.835948,-74.2495076,147.602429
7133.43332,-175.741285,-74.303876,147.501984
7133.43832,-175.639149,-74.355722,147.395654
7133.44332,-175.525472,-74.4047806,147.280121
7133.44832,-175.398126,-74.4512398,147.152528
7133.45332,-175.255945,-74.4951728,147.012021
7133.45832,-175.10348,-74.5370276,146.862679
7133.46332,-174.944138,-74.5756138,146.707429
7133.46832,-174.778682,-74.6115464,146.545392
7133.47332,-174.612591,-74.6442628,146.381766
7133.47832,-174.455083,-74.6741994,146.225274
7133.48332,-174.311532,-74.7008116,146.079923
7133.48832,-174.184347,-74.7234244,145.948024
7133.49332,-174.076389,-74.7427007,145.831366
7133.49832,-173.994641,-74.759273,145.736516
7133.50332,-173.937734,-74.7727966,145.663115
7133.50832,-173.89931,-74.7823647,145.605958
7133.51332,-173.876321,-74.7889796,145.562888
7133.51832,-173.858799,-74.7920531,145.526076
7133.52332,-173.836548,-74.7910938,145.487269
7133.52832,-173.807017,-74.7863919,145.445008
7133.53332,-173.764901,-74.7794727,145.394662
7133.53832,-173.705529,-74.7699176,145.331341
7133.54332,-173.631447,-74.7573508,145.25775
7133.54832,-173.579825,-74.7152224,145.209892
7133.55332,-173.493704,-74.6962124,145.131893
7133.55832,-173.410181,-74.6746316,145.058596
7133.56332,-173.333736,-74.6510867,144.993585
7133.56832,-173.272411,-74.62567,144.944387
7133.57332,-173.232865,-74.5983287,144.915958
7133.57832,-173.214693,-74.5700057,144.906941
7133.58332,-173.222879,-74.5403878,144.921782
7133.58832,-173.257853,-74.5107057,144.961152
7133.59332,-173.319149,-74.4792704,145.025156
7133.59832,-173.404679,-74.4454332,145.112224
7133.60332,-173.506114,-74.4081111,145.214562
7133.60832,-173.612537,-74.3685428,145.323077
7133.61332,-173.714088,-74.3279394,145.428546
7133.61832,-173.801048,-74.286335,145.52351
7133.62332,-173.862931,-74.2436678,145.598834
7133.62832,-173.896122,-74.2002076,145.649911
7133.63332,-173.903632,-74.15595,145.678066
7133.63832,-173.895024,-74.1097479,145.690781
7133.64332,-173.879185,-74.0620454,145.695373
7133.64832,-173.87091,-74.0125192,145.705012
7133.65332,-173.884154,-73.9618966,145.731071
7133.65832,-173.924773,-73.9099384,145.778452
7133.66332,-173.997884,-73.8564084,145.853543
7133.66832,-174.102302,-73.8018486,145.956448
7133.67332,-174.231199,-73.7466488,146.081271
7133.67832,-174.377581,-73.6905858,146.222942
7133.68332,-174.536376,-73.6339416,146.37784
7133.68832,-174.698767,-73.5773232,146.5381
7133.69332,-174.852317,-73.5206846,146.692299
7133.69832,-174.985577,-73.4625447,146.829366
7133.70332,-175.08502,-73.4018187,146.935117
7133.70832,-175.145133,-73.3395069,147.002573
7133.71332,-175.172042,-73.2757604,147.035575
7133.71832,-175.174559,-73.2107625,147.041523
7133.72332,-175.161958,-73.1446473,147.028678
7133.72832,-175.146928,-73.0772307,147.009113
7133.73332,-175.145208,-73.0079557,146.998466
7133.73832,-175.16921,-72.9354996,147.008867
7133.74332,-175.229319,-72.8591359,147.051479
7133.74832,-175.329601,-72.779908,147.131357
7133.75332,-175.472529,-72.6986113,147.252683
7133.75832,-175.654869,-72.616312,147.414033
7133.76332,-175.864805,-72.5335024,147.605141
7133.76832,-176.088386,-72.4502957,147.813251
7133.77332,-176.30987,-72.3654175,148.023655
7133.77832,-176.513644,-72.2771455,148.220759
7133.78332,-176.684447,-72.1839507,148.38875
7133.78832,-176.812558,-72.0853872,148.517109
7133.79332,-176.893922,-71.9823064,148.599018
7133.79832,-176.925488,-71.8758745,148.630134
7133.80332,-176.911604,-71.7666725,148.615061
7133.80832,-176.861262,-71.657009,148.563072
7133.81332,-176.788415,-71.5470823,148.489553
7133.81832,-176.717931,-71.436547,148.41995
7133.82332,-176.664961,-71.3255965,148.366804
7133.82832,-176.642257,-71.213713,148.341834
7133.83332,-176.662626,-71.0985186,148.35832
7133.83832,-176.724286,-70.9798546,148.416274
7133.84332,-176.822014,-70.8567751,148.511587
7133.84832,-176.94637,-70.7300365,148.635381
7133.85332,-177.087003,-70.5988764,148.778021
7133.85832,-177.231342,-70.4633613,148.927357
7133.86332,-177.362936,-70.3237771,149.066022
7133.86832,-177.469482,-70.1801997,149.181038
7133.87332,-177.543437,-70.0343514,149.264004
7133.87832,-177.576063,-69.8877868,149.305386
7133.88332,-177.568387,-69.7418306,149.306209
7133.88832,-177.526068,-69.5960465,149.271076
7133.89332,-177.454075,-69.4504608,149.205551
7133.89832,-177.36381,-69.3047313,149.12026
7133.90332,-177.272921,-69.1583406,149.031129
7133.90832,-177.195665,-69.0094362,148.951734
7133.91332,-177.139509,-68.8579546,148.890119
7133.91832,-177.11964,-68.7059396,148.862427
